Date,Mom   ,Mkt-RF,SMB,HML,RMW,CMA,RF,CPIAUCSL,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLK,XLU
1999-02-28,0.030004500450031557,-3.9210560847676823,-5.3893370396980504,1.907973554828457,-1.222466419314694,4.091486047403481,0.3616523898061663,0.0,-0.6257075717626459,-1.0496220912192045,-0.8596079120849476,1.572727261598783,0.1146913393855975,0.900395795124509,1.554408491974324,-9.917356260161858,-2.7557140605608432
1999-03-31,-1.636462060932764,3.613764812806486,-4.189700849545086,-2.7125317446546005,-3.8633914207492737,-1.4296815877557045,0.41485816385744556,1.4058450208028983,4.864727523674195,-0.11853536741575077,14.13710712779659,3.2410754386655416,2.6346147948370646,2.1003764107726752,1.798921226327943,7.431263495328477,-6.308690122829875
1999-04-30,-8.962620493144346,4.46689072014812,4.3103078505793535,2.0711568243193534,-2.537256601490423,0.6722495211242352,0.3787153210204952,14.9933568450217,2.6229603103796517,-3.4870082967045524,14.803103833597685,7.017553689929468,3.571468502573949,15.037598236604754,24.71268050043822,0.5977270504513132,9.660458001517958
1999-05-31,-5.105078876766333,-2.2835237588950674,3.6552186089381156,2.4290317890621527,0.9242450080380493,3.189818061792127,0.3405786556238466,14.230893357803343,-4.526086506091021,-1.0410156187657615,-2.158262848754733,-6.030479089576001,-3.071160261529815,-1.9607549888240428,-9.101353044691407,0.33953280154026544,1.1745310789620822
1999-06-30,5.5801295037283705,4.980034660615895,2.357356556068102,-3.4780748670802053,0.7931287335715353,-3.17839263169879,0.3967851160110447,0.0,6.445359072107126,1.7659283033932383,2.041396124138495,4.338591500465849,4.39131565216484,6.135110884861095,5.778750101754038,9.602440203811513,4.11768323807935
1999-07-31,1.9997320161416976,-3.4491139456193087,2.6751566971056073,-0.47884984099028083,0.4108416498616929,3.189818061792127,0.3787153210204952,9.239007972783607,-7.450156507794558,-3.7240773681132655,1.8941691272571726,-6.1077711251659395,-2.9818881026976607,-3.6687759141334375,-1.1417673085070024,-1.1579100787485253,0.3059269106040263
1999-08-31,4.143544804031785,-1.133526622186809,-1.8918750787685013,-1.8820637757194003,-0.45894362040277414,0.3104809969016964,0.3967851160110447,9.699654391945888,-3.85485979387149,1.7121049817598433,1.0935099562077832,-4.400509287192255,-4.50049090690926,0.816156607913654,-4.498472570155654,3.514322545065629,-4.77883219328874
1999-09-30,5.179686335500322,-2.6541417484542307,2.7059638649588713,-3.6612924130461355,-0.6478920696552315,-1.1829475026259972,0.3787153210204952,9.175612875603555,-1.451445361049053,-9.021073021080174,-4.599113143148703,-5.221121135926632,-1.379356868058379,-0.515761488953248,-3.136235168826207,-0.41499190528164753,2.543266445574721
1999-10-31,5.379717709166654,6.343049652879973,-6.741968268095089,-3.2267913346988863,-1.6954624817999253,-1.2718428409709492,0.3787153210204952,3.822359813864451,8.867580387751662,9.134483828527372,-1.4806510166414988,15.53675050042198,5.06991489609685,-2.173901961981717,2.3731326642327577,3.0302886623736924,0.524668735008027
1999-11-30,4.362476045466535,3.5102028376114314,5.685762440897935,-5.559483055672798,-3.9210560847676823,-1.7052924440454476,0.35763800399883916,3.815415914133835,0.05504138333158881,0.31475198438362106,-0.17337909295591647,-4.400979895392809,1.164718748798399,-2.2222319111736555,-1.4165485469467276,9.816245972459825,-3.288145026727096
1999-12-31,12.839920995586397,7.766859561070061,5.053546410989229,-7.253479497306337,-6.695327593032053,-4.9055901525592365,0.44096942129641103,5.358071543288134,9.487881952304056,-7.258093901292517,0.7014911373255828,-2.392392951787492,9.022521088914948,8.09707700324067,11.571042132282127,15.435724843859155,-2.186331657385998
2000-01-31,0.12007202880863765,-4.438484069003101,4.560953243582566,-2.1564097335670662,-6.255763466185216,4.581867525589778,0.42088323609763556,4.859335810089127,-12.424531593768872,0.8819729199378123,0.8073616100518821,-2.958563899809652,-2.529049775579273,-8.179433302854488,-12.2281627477412,-6.148481509398918,-1.7767664506935676
