Date,Mom   ,Mkt-RF,SMB,HML,RMW,CMA,RF,CPIAUCSL,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLK,XLU
1999-02-07,-2.7514389499969094,-3.168709986837792,-0.3493882139585125,1.1566379209598576,-0.8265650100418132,2.418789398011345,0.09504513929297076,0.0,-2.502821209912476,-1.9241704650619473,4.871067655849415,-5.111357896655955,-0.9174283944687778,0.12861204285414818,5.329393405540106,-6.611591899292191,-2.437750241281811
1999-02-14,1.5823892521691585,-1.1532979396647214,-2.1955393432299797,0.1601280682939743,0.5816852565873498,0.6621827995165974,0.09504513929297076,0.0,-0.1166715621995218,-0.41616930052748025,-3.1421209324353994,1.6573937509283265,-0.4630025814371663,0.12844065542862992,-3.6542621148398458,-1.5043827599047765,-1.466540287807394
1999-02-21,0.42088323609763556,0.3706853449981562,-2.547002388532793,1.0454267965789965,-0.3593527769006677,1.2780987483861805,0.07602888731765844,0.0,1.5770875362837167,0.8358369130737175,-1.9745870476376437,3.2608879571300653,1.453454839081747,1.1546128821093848,-0.4375987035885376,-1.257853459633762,1.8191839418150835
1999-02-28,0.8334540495904985,0.01000050001667141,-0.38924048768681496,-0.45894362040277414,-0.6180819659841519,-0.30951999613210157,0.09504513929297076,0.0,0.4600524279059881,0.47358499725247416,-0.43164241270842174,1.9737124012985774,0.057307725721589264,-0.5072957371721976,0.5128139430478962,-0.8189304152103838,-0.6497867488977405
1999-03-07,0.1300845366285719,2.7265071119880746,-2.3909527859629742,-0.21975817736910042,0.060018003600537106,0.3807229154028091,0.09004051215273368,0.30395114347452346,4.979943330164183,2.1214277671138593,5.708156972760747,4.5161387255334695,3.2073945555330496,2.676851620219689,0.8746143050441191,1.8348418614424933,0.32700607939251114
1999-03-14,-1.2520952348443526,1.3692900671977704,-1.4592482480585756,-0.15987206823936395,-1.636462060932764,-0.5087017080340428,0.09004051215273368,0.30395114347452346,1.9629366559744232,1.3271787585239725,7.176977573800158,2.6542997525053735,0.33295008356222233,1.3035650878088,1.8063557948198694,0.7206805846814213,0.10864133309564927
1999-03-21,-0.08995951214726405,0.19018061437099387,-1.2915864979712421,-0.019998000133325533,-1.3902455737138109,-0.7471945180861583,0.09004051215273368,0.30395114347452346,-0.42679131215968,0.86117607133116,1.511558996051754,-1.6036519164877916,0.4977089657340672,-0.2418047384517119,1.76060745864266,1.610048829939692,-1.417583780081233
1999-03-28,-1.3705216505019768,-1.1730653032745342,0.6722495211242352,-0.5584349228402119,-0.7372687412573908,0.3706853449981562,0.09004051215273368,0.30395114347452346,-2.5806193015176393,-2.5452480917790177,-0.1261028158291433,-2.0832603980364905,-1.7060456841230365,-2.0346033509011097,-2.589275759106824,0.7922720826998741,-3.1026107905481326
1999-04-04,1.928357187834795,1.035322759109647,-0.11992802879136066,-1.4001060561240952,-0.7273419718013208,-1.1236394805001826,0.07202592622193027,0.8509522487751386,0.8830171859195657,-1.6250776172085035,-0.7575796376821708,0.12511493676634622,0.3359428578463053,1.510434264352134,1.1494323053520938,3.8864439787938743,-0.2857919725444247
1999-04-11,2.634094847344204,3.800437544526436,-1.2915864979712421,-2.224876280666366,-0.7769658938010848,-1.764251579069731,0.09004051215273368,3.38222939568138,6.0174367177084465,1.8289543125207919,3.3079325369287815,5.624976565896822,5.691986183795383,2.417886752597642,1.420426825657528,4.918007918361855,3.555046720943955
1999-04-18,-8.295616018464791,-1.5085063083932537,5.011533395588086,3.3860650917503454,-0.10993952217723812,2.6443587700165194,0.09004051215273368,3.38222939568138,-1.8575247794546113,-3.070717032021242,6.958071095170304,-1.0650742672474234,-2.9566968739988875,8.777165043885304,14.705896977453591,-7.211526750778196,0.4429860204220537
1999-04-25,-0.31948854569671115,2.9321657162634684,-1.0148156417905119,-0.6478920696552315,-1.0741889386351788,-1.4691018305464376,0.09004051215273368,3.38222939568138,2.1030504701682995,1.7931255752689612,-1.4392362629433109,3.588561495518694,5.8215218595268015,1.3356143341883397,0.12209184598681588,5.008641943072667,3.5280292958600468
1999-05-02,-3.8922280776082507,-1.2619695315978063,2.0303365261935324,1.2477198758203745,-0.07996800853162789,1.5316107532256984,0.09004051215273368,3.38222939568138,-3.2955849713627305,-4.110411717136298,5.549011272177085,-1.385723790655946,-4.5758240487996265,0.8236974318861501,5.853662408557536,-3.125010235377257,-0.2662082706558655
1999-05-09,-2.5957167077438448,0.3807229154028091,-0.33942265451023523,1.7348771733968427,1.288227064668379,2.0099324993589907,0.08503613523758169,3.38222939568138,0.42595749896925383,1.9596260582427583,1.4389143162737872,-1.1709578201246962,0.9697889820033723,4.575167705146388,3.9747105060036647,0.5093613721631307,0.5339803477919736
1999-05-16,-0.31948854569671115,-0.09995001666249781,2.0099324993589907,-0.56837858215667,-0.8463977137033285,0.44096942129641103,0.08503613523758169,3.38222939568138,0.0,-1.0209419794349084,-2.891420525111943,0.0,-0.10671622472641085,-2.916642622670129,-3.87814361881631,1.3512967097845108,-0.21253019826719122
1999-05-23,-2.185758408125693,-0.3593527769006677,2.0711568243193534,0.6018036054064924,0.0,0.44096942129641103,0.08503613523758169,3.38222939568138,-2.3329507469104116,0.6673522693732448,1.3482350888042394,-2.4881296453392876,-0.32051910455829224,-0.9120366483490128,-2.7665561236417058,0.16674214553527023,0.7451002052154765
1999-05-30,-0.07996800853162789,-2.2053193002896543,-0.10993952217723812,0.6521170845307678,0.4912024632210299,0.27036482827156316,0.08503613523758169,3.38222939568138,-2.6601571646387545,-2.59184952877467,-1.9955112028962163,-2.4909179388242997,-3.590524659130201,-2.5446570591525552,-6.461144743697567,-1.663901949475577,0.10570382614596419
1999-06-06,0.8838833828980208,1.491006230370373,-0.7273419718013208,-0.9851156317042808,0.5716275909533497,0.6521170845307678,0.07202592622193027,0.0,3.513710325569286,3.217844527854563,2.4886624003211066,-0.3115123283553678,3.1684188065145724,3.4999546089419242,6.463844938461838,1.0574766138880642,0.47491814781999153
1999-06-13,0.040008001066782484,-2.3323697844915947,2.1528464212608123,1.0454267965789965,-0.21975817736910042,-0.6478920696552315,0.09004051215273368,0.0,-4.094860164291248,-5.515592058192098,1.1038125624913464,-1.8750232400318922,-3.5560457860694394,-1.180878693061005,-1.1309489656133431,-1.8836202057043172,0.10501512531282398
1999-06-20,1.5011558384653512,3.2827307024644314,-2.068310863782541,-0.8265650100418132,-0.33942265451023523,-1.0346106990904436,0.09004051215273368,0.0,2.384821936540815,2.119108327855068,1.3842863992669319,4.748499821484065,3.687162990208237,4.53291231778179,4.358154950474447,6.655327027410141,3.3583452763634725
